"activity_date","source_type","fleet_display_name","ahs_mode","actual_tonnes","cycle_count","source_truck_count_observed","truck_count","calendar_hours","not_required_hours","required_hours","cyclone_standby_hours","scheduled_maintenance_hours","unscheduled_maintenance_hours","available_hours","operational_standby_hours","operating_hours","operating_delay_hours","payload_from_quantity_per_cycle","quantity_reporting_avg","payload","loaded_distance_km","loaded_speed_kph","empty_distance_km","empty_speed_kph","queue_load_minutes","spot_load_minutes","loaded_travel_minutes","truck_loading_minutes","queue_dump_minutes","spot_dump_minutes","dumping_minutes","empty_travel_minutes","plan_model_scope","source_gross_cycle_minutes","source_availability_pct"
"2025-05-04","actual","EH5000","CONV","146664.0000","504","8","8","156.482222","0.000000","156.482222",,"0.000000","13.927222","142.555000","3.627778","138.927222","7.878056","291.000000000000000000","291.00000000","281.06646825","1.7972116","20.507216461033302","1.9305160","27.475850266975378","2.082560706401766","0.6441812136325852","5.258280479210712","2.253284416491964","2.1391812865497077","0.48253275109170307","1.2020697167755992","4.2157370517928285",,,
"2025-05-05","actual","CAT793","AHS","255303.0000","1071","22","22","447.691111","0.000000","447.691111",,"25.116944","6.038611","416.535556","2.946389","413.589167","69.559167","238.378151260504201681","238.37815126","231.80898036","2.8084307","25.953374015257733","3.0222930","29.44184945664452","3.3048484848484847","1.1379183860614397","6.492637215528783","3.14240317775571","1.5208408953418027","0.695066185318893","0.7474291710388248","6.159177611006879",,,
"2025-05-05","actual","CAT793","CONV","275491.0000","1159","28","28","460.165000","0.000000","460.165000",,"0.000000","51.723889","408.441111","13.980278","394.460833","23.288056","237.697152717860224331","237.69715272","245.49352890","3.7738540","28.09277565212064","3.9213176","31.59925334449276","2.7898470948012233","0.7208063820612334","8.060123456790123","2.9700174520069806","2.2177871148459385","0.406786171574904","0.7625831485587583","7.4457156767283355",,,
"2025-05-05","actual","EH4000","CONV","242942.0000","1069","16","16","334.898611","0.000000","334.898611",,"20.889167","8.635278","305.374167","4.359167","301.015000","19.736111","227.260991580916744621","227.26099158","229.07745557","2.0787933","28.134044661654134","2.2480861","30.90512344569997","2.4183190883190884","0.6816564417177914","4.433333333333334","3.268052805280528","1.8185897435897436","0.5856437389770723","1.067307026652821","4.364492063492063",,,
"2025-05-05","actual","EH5000","AHS","189441.0000","651","13","13","218.433056","0.000000","218.433056",,"0.000000","5.408056","213.025000","0.187778","212.837222","19.170833","291.000000000000000000","291.00000000","300.29201229","2.9121229","27.813588344714827","3.0342166","36.50034799806107","3.6872347707049964","0.8306613226452906","6.282086720867209","2.054800431499461","1.6253551912568305","0.6887842465753425","1.6225056689342405","4.987705761316873",,,
"2025-05-05","actual","EH5000","CONV","123966.0000","426","8","8","126.923611","0.000000","126.923611",,"0.817222","10.233611","115.872778","2.642500","113.230278","6.843889","291.000000000000000000","291.00000000","283.64037559","1.8008873","20.17997270479607","1.9246573","27.880584894066967","1.8770401106500691","0.5928907721280602","5.354478897502153","2.034618680377035","1.5028301886792452","0.4645716945996276","1.230673758865248","4.141930251419303",,,
"2025-05-06","actual","CAT793","AHS","262581.0000","1101","24","24","449.630833","0.000000","449.630833",,"0.000000","4.085278","445.545556","0.000000","445.545556","89.485833","238.493188010899182561","238.49318801","236.07656676","2.7928599","25.964376987180977","2.9973236","28.43629485309555","3.69004550625711","1.0705978705978707","6.453903903903904","3.252156862745098","2.2958333333333334","0.6809638554216868","0.7440264716126784","6.324291435613063",,,
"2025-05-06","actual","CAT793","CONV","236396.0000","992","25","25","381.834722","0.000000","381.834722",,"11.275278","7.575000","362.984444","8.295278","354.689167","32.496111","238.302419354838709677","238.30241935","241.57752016","4.4152085","31.76766093310849","4.6828037","34.18196915748204","2.9784560723514213","0.7105982905982906","8.3390625","2.9229441997063144","1.739784946236559","0.4484638047138047","0.7485202492211838","8.219778699861687",,,
"2025-05-06","actual","EH4000","CONV","208002.0000","916","16","16","313.909444","0.000000","313.909444",,"17.158611","37.708056","259.042778","4.309722","254.733056","13.964722","227.076419213973799127","227.07641921","227.63984716","2.1292951","26.654983011701997","2.2440395","29.892040286202494","3.004891684136967","0.7049614643545279","4.793013972055888","3.1130086071987484","3.0067325800376645","0.5843806921675775","1.1450556242274414","4.504288389513109",,,
"2025-05-06","actual","EH5000","AHS","202245.0000","695","12","12","220.977500","14.682222","206.295278",,"0.000000","0.598889","205.696389","0.282778","205.413611","18.915833","291.000000000000000000","291.00000000","294.83179856","2.4048113","24.315596979018814","2.5797965","34.080349885425846","2.297209480122324","0.7393577981651376","5.933996937212864","1.9925418569254185","1.7956112852664576","0.6545784477945281","1.6184599156118145","4.541848617176128",,,
"2025-05-06","actual","EH5000","CONV","166743.0000","573","9","9","160.699444","0.000000","160.699444",,"0.595556","6.413333","153.690556","2.923056","150.767500","5.281111","291.000000000000000000","291.00000000","288.66143106","2.0911972","23.2735137189702","2.1641030","29.662997864892073","1.9467455621301777","0.6115438596491228","5.391185599006828","2.2211337030191003","2.858169934640523","0.4413883431565161","1.262190476190476","4.377378867483946",,,
"2025-05-07","actual","CAT793","AHS","307451.0000","1289","25","25","528.468611","0.000000","528.468611",,"36.572500","5.971389","485.924722","0.000000","485.924722","80.582222","238.519006982156710628","238.51900698","227.76415826","2.2913645","23.09511585858657","2.3213404","24.490535087631667","4.110288065843622","1.1816319444444443","5.952854743912678","3.179503191784624","1.239804469273743","0.704458495460441","0.7752913752913754","5.687112327339067",,,
"2025-05-07","actual","CAT793","CONV","288120.0000","1212","26","26","424.030556","0.000000","424.030556",,"2.017222","26.924444","395.088889","7.445833","387.643056","20.336944","237.722772277227722772","237.72277228","238.38432343","3.4536512","28.521201206864596","3.6175641","32.485870909616864","3.3660682624113476","0.7714205816554809","7.26543985637343","2.7812022339800118","2.055241935483871","0.45761116520610196","0.7734869865161492","6.681484593837535",,,
"2025-05-07","actual","EH4000","CONV","200670.0000","883","16","16","291.579722","0.000000","291.579722",,"17.575000","29.852222","244.152500","2.636667","241.515833","36.506944","227.259343148357870895","227.25934315","226.85402039","1.8971239","28.119136315065386","2.0622477","29.045244196941457","3.442703862660944","0.7549853372434018","4.048041615667075","3.1453960595094492","2.513461538461539","0.5903919089759797","1.0593578369243768","4.260073048827374",,,
"2025-05-07","actual","EH5000","AHS","200208.0000","688","11","11","239.563611","4.953056","234.610556",,"0.000000","0.430278","234.180278","1.461111","232.719167","24.026389","291.000000000000000000","291.00000000","294.21162791","2.5310494","24.89588037205799","2.5697671","30.72123663086457","2.6017489711934156","0.7391650732950924","6.099923430321593","1.976176024279211","1.7589545844044558","0.6770868347338935","1.7779978869519282","5.018874332848132",,,
"2025-05-07","actual","EH5000","CONV","167232.0000","575","11","11","215.848333","0.000000","215.848333",,"0.101944","20.747500","194.998889","4.918889","190.080000","11.122500","290.838260869565217391","290.83826087","280.16243478","2.7798902","26.88087825996684","2.9329043","34.74337032536911","3.570606776989756","0.7403549382716049","6.204909318323953","2.658907510862818","1.7013440860215054","0.47275132275132276","1.2210286458333333","5.064973730297723",,,
"2025-05-08","actual","CAT793","AHS","295440.0000","1242","25","25","471.970556","0.000000","471.970556",,"0.000000","23.086667","448.883889","0.000000","448.883889","76.815000","237.874396135265700483","237.87439614","229.05676329","2.3246352","23.060908905908413","2.4194563","22.127941650996007","3.7218390804597705","1.099765558397272","6.048248686514886","2.9900346620450606","1.3793273986152323","0.6850387596899224","0.7506697108066971","6.560365183964854",,,
"2025-05-08","actual","CAT793","CONV","303139.0000","1279","25","25","451.666389","0.000000","451.666389",,"28.551111","13.101389","410.013889","8.679444","401.334444","13.261389","237.012509773260359656","237.01250977","232.60899140","3.4770430","27.58079559319105","3.6418154","33.13768458690985","2.968188622754491","0.7820878400524419","7.564052287581699","2.7813254703734906","1.9840151515151516","0.46643280324290615","0.7840612002376709","6.593970783532537",,,
"2025-05-08","actual","EH4000","CONV","229118.0000","1008","17","17","303.847500","0.000000","303.847500",,"6.710556","9.093056","288.043889","8.222222","279.821667","24.674722","227.299603174603174603","227.29960317","225.55168651","2.0804580","30.018376477410335","2.1982211","29.13074455626852","3.036502609992543","0.6384667571234736","4.158368794326241","3.1369122807017544","2.0918650793650793","0.5635520949202818","1.0743844174935686","4.527631133671743",,,
"2025-05-08","actual","EH5000","AHS","192642.0000","662","13","13","232.089167","0.000000","232.089167",,"0.000000","11.782500","220.306667","0.000000","220.306667","23.768889","291.000000000000000000","291.00000000","292.91767372","2.5927277","23.788874668056607","2.6734203","31.16161847313115","2.9469565217391307","0.7194276094276095","6.539345142243692","2.2086390217969165","2.077164502164502","0.6821868008948545","1.5584593837535015","5.147525252525253",,,
"2025-05-08","actual","EH5000","CONV","177360.0000","610","10","10","165.330556","0.000000","165.330556",,"0.379722","0.286667","164.664167","3.132778","161.531389","6.683611","290.754098360655737705","290.75409836","278.49229508","2.6468607","27.92935246512071","2.7409885","33.63081700135042","2.941666666666667","0.6720824598183089","5.686191335740072","2.40688210652304","0.4700934579439252","0.5112453531598513","1.2538795779019243","4.890137221269297",,,
"2025-05-09","actual","CAT793","AHS","279045.0000","1173","26","26","457.194444","0.000000","457.194444",,"5.880278","5.256667","446.057500","1.248889","444.808611","49.898611","237.890025575447570332","237.89002558","226.28361775","2.8500466","23.540179196537384","2.9137421","24.56748601738759","4.580343300110742","1.2443975903614457","7.264294573643411","3.2341269841269837","1.7425525525525525","0.6754329004329004","0.7949951409135083","7.116093436514761",,,
"2025-05-09","actual","CAT793","CONV","310860.0000","1314","24","24","450.902500","0.000000","450.902500",,"0.000000","13.781667","437.120833","8.645833","428.475000","19.595833","236.575342465753424658","236.57534247","236.45235921","2.9298750","24.765488004019595","3.0082102","30.9554292845756","3.083795737836751","0.6978670634920635","7.098285322359397","2.711156351791531","1.3350746268656717","0.4503297362110312","0.7767238912732475","5.830725535760393",,,
"2025-05-09","actual","EH4000","CONV","244824.0000","1077","17","17","342.595000","0.000000","342.595000",,"41.541944","24.249167","276.803889","4.189444","272.614444","29.838333","227.320334261838440111","227.32033426","223.90984215","1.4933886","27.009031626573076","1.6300531","26.878685308419634","2.96190855927698","0.7641778865769074","3.3175316034597473","3.123679867986799","2.476397735314933","0.599879476584022","1.0525377229080932","3.6386893509766853",,,
